id,en,ja,pos,theme,level,is_frequent
46,own,～を所有する,verb,action,toeic,1
47,park,駐車する,verb,action,toeic,1
48,perform,～を遂行する,verb,action,toeic,1
49,place,（注文を）する,verb,action,toeic,1
50,promise,〜することを約束する,verb,action,toeic,1
51,protect,〜を保護する,verb,action,toeic,1
52,receive,受領する,verb,action,toeic,1
53,reimburse,〜を払い戻す,verb,action,toeic,1
54,remain,～のままである,verb,action,toeic,1
55,remit,送金する,verb,action,toeic,1
56,request,〜を求める,verb,action,toeic,1
57,rise,上がる,verb,action,toeic,1
58,save,〜を節約する,verb,action,toeic,1
59,seem,〜のように見える,verb,action,toeic,1
60,select,〜を選ぶ,verb,action,toeic,1
61,sign,署名する,verb,action,toeic,1
62,smuggle,～を密輸する,verb,action,toeic,1
63,spend,〜を費やす,verb,action,toeic,1
64,stay,滞在する,verb,action,toeic,1
65,succeed,成功する,verb,action,toeic,1
66,sweep,～を掃除する,verb,action,toeic,1
67,trim,〜を刈って整える,verb,action,toeic,1
68,update,〜を更新する,verb,action,toeic,1
69,visit,～を訪問する,verb,action,toeic,1
70,water,～に水をやる,verb,action,toeic,1
71,wear,〜を身に着けている,verb,action,toeic,1
72,examine,〜を調べる,verb,mind,toeic,1
73,realize,〜をはっきり理解する,verb,mind,toeic,1
74,remember,覚えている,verb,mind,toeic,1
75,agree,同意する,verb,communication,toeic,1
76,greet,〜にあいさつする,verb,communication,toeic,1
77,highlight,～を強調する,verb,communication,toeic,1
78,decorate,～を装飾する,verb,creation,toeic,1
79,install,～を取りつける,verb,creation,toeic,1
80,polish,～を磨く,verb,creation,toeic,1
81,sew,～を縫う,verb,creation,toeic,1
82,approach,～に近づく,verb,movement,toeic,1
83,ride,～に乗る,verb,movement,toeic,1
84,head,～を率いる,verb,management,toeic,1
85,recruit,～を募集する,verb,management,toeic,1
86,supervise,～を監督する,verb,management,toeic,1
87,amateur,アマチュア,noun,people,toeic,1
88,audience,聴衆,noun,people,toeic,1
89,employer,雇用者,noun,people,toeic,1
90,governor,知事,noun,people,toeic,1
91,graduate,卒業生,noun,people,toeic,1
92,recipient,受取人,noun,people,toeic,1
93,stockholder,株主,noun,people,toeic,1
94,accountant,会計士,noun,occupation,toeic,1
95,officer,役員,noun,occupation,toeic,1
96,entrance,入り口,noun,place,toeic,1
97,gallery,美術館,noun,place,toeic,1
98,headquarters,本社,noun,place,toeic,1
99,warehouse,倉庫,noun,place,toeic,1
100,agenda,議題,noun,business,toeic,1
101,audit,監査,noun,business,toeic,1
102,brochure,パンフレット,noun,business,toeic,1
103,damage,損害,noun,business,toeic,1
104,deal,商取引,noun,business,toeic,1
105,director,取締役,noun,business,toeic,1
106,discount,割引,noun,business,toeic,1
107,feedback,フィードバック,noun,business,toeic,1
108,inventory,棚卸,noun,business,toeic,1
109,invoice,請求書,noun,business,toeic,1
110,lecture,講義,noun,business,toeic,1
111,loss,損失,noun,business,toeic,1
112,memo,メモ,noun,business,toeic,1
113,option,選択肢,noun,business,toeic,1
114,pamphlet,パンフレット,noun,business,toeic,1
115,press,報道機関,noun,business,toeic,1
116,receipt,領収書,noun,business,toeic,1
117,refund,払い戻し,noun,business,toeic,1
118,reply,返事,noun,business,toeic,1
119,seminar,セミナー,noun,business,toeic,1
120,session,研修,noun,business,toeic,1
121,task,任務,noun,business,toeic,1
122,trade,貿易,noun,business,toeic,1
123,bargain,お買い得品,noun,finance,toeic,1
124,bid,入札,noun,finance,toeic,1
125,bonus,賞与,noun,finance,toeic,1
126,credit,融資,noun,finance,toeic,1
127,deposit,預金,noun,finance,toeic,1
128,exchange,交換,noun,finance,toeic,1
129,loan,貸付,noun,finance,toeic,1
130,pension,年金,noun,finance,toeic,1
131,visa,ビザ,noun,transport,toeic,1
132,meal,食事,noun,food,toeic,1
133,lid,ふた,noun,home,toeic,1
134,shelf,棚,noun,home,toeic,1
135,series,一連,noun,media,toeic,1
136,banquet,宴会,noun,event,toeic,1
137,agency,代理店,noun,abstract,toeic,1
138,anniversary,記念日,noun,abstract,toeic,1
139,appendix,付録,noun,abstract,toeic,1
140,attention,注意,noun,abstract,toeic,1
141,attire,服装,noun,abstract,toeic,1
142,attorney,弁護士,noun,abstract,toeic,1
143,auditorium,講堂,noun,abstract,toeic,1
144,ballroom,ダンスホール,noun,abstract,toeic,1
145,bit,少し,noun,abstract,toeic,1
146,blueprint,設計図,noun,abstract,toeic,1
147,bond,債券,noun,abstract,toeic,1
148,break,休憩,noun,abstract,toeic,1
149,breakdown,故障,noun,abstract,toeic,1
150,brokerage,証券会社,noun,abstract,toeic,1
151,cashier,レジ係,noun,abstract,toeic,1
152,celebrity,有名人,noun,abstract,toeic,1
153,chairman,会長,noun,abstract,toeic,1
154,chamber,議場,noun,abstract,toeic,1
155,clerk,事務員,noun,abstract,toeic,1
156,commander,司令官,noun,abstract,toeic,1
157,commission,委員会,noun,abstract,toeic,1
158,commitment,約束,noun,abstract,toeic,1
159,commuter,通勤者,noun,abstract,toeic,1
160,company,会社,noun,abstract,toeic,1
161,condition,条件,noun,abstract,toeic,1
162,congressman,国会議員,noun,abstract,toeic,1
163,consultant,コンサルタント,noun,abstract,toeic,1
164,conversation,会話,noun,abstract,toeic,1
165,copyright,著作権,noun,abstract,toeic,1
166,corporation,会社,noun,abstract,toeic,1
167,court,裁判所,noun,abstract,toeic,1
168,crosswalk,横断歩道,noun,abstract,toeic,1
169,cuisine,料理,noun,abstract,toeic,1
170,customer,顧客,noun,abstract,toeic,1
171,dealer,販売店,noun,abstract,toeic,1
172,deficit,赤字,noun,abstract,toeic,1
173,delivery,配送,noun,abstract,toeic,1
174,developer,不動産開発業者,noun,abstract,toeic,1
175,diplomat,外交官,noun,abstract,toeic,1
176,distributor,販売代理店,noun,abstract,toeic,1
177,dividend,配当,noun,abstract,toeic,1
178,duplicate,写し,noun,abstract,toeic,1
179,earnings,利益,noun,abstract,toeic,1
180,education,教育,noun,abstract,toeic,1
181,educator,教育者,noun,abstract,toeic,1
182,effect,影響,noun,abstract,toeic,1
183,effort,努力,noun,abstract,toeic,1
184,electrician,電気技師,noun,abstract,toeic,1
185,electricity,電気,noun,abstract,toeic,1
186,employee,従業員,noun,abstract,toeic,1
187,engineer,エンジニア,noun,abstract,toeic,1
188,enrollment,登録者数,noun,abstract,toeic,1
189,example,例,noun,abstract,toeic,1
190,extension,内線,noun,abstract,toeic,1
191,fact,事実,noun,abstract,toeic,1
192,film,映画,noun,abstract,toeic,1
193,forecast,予想,noun,abstract,toeic,1
194,form,用紙,noun,abstract,toeic,1
195,furniture,家具,noun,abstract,toeic,1
196,glove,手袋,noun,abstract,toeic,1
197,government,政府,noun,abstract,toeic,1
198,grain,穀物,noun,abstract,toeic,1
199,gratuity,チップ,noun,abstract,toeic,1
200,growth,増加,noun,abstract,toeic,1
201,guideline,指針,noun,abstract,toeic,1
202,hallway,廊下,noun,abstract,toeic,1
203,headline,大見出し,noun,abstract,toeic,1
204,index,索引,noun,abstract,toeic,1
205,infringement,侵害,noun,abstract,toeic,1
206,inhabitant,住民,noun,abstract,toeic,1
207,initiative,主導権,noun,abstract,toeic,1
208,interview,面接,noun,abstract,toeic,1
209,item,項目,noun,abstract,toeic,1
210,itinerary,旅行日程,noun,abstract,toeic,1
211,journalist,ジャーナリスト,noun,abstract,toeic,1
212,jury,陪審団,noun,abstract,toeic,1
213,laborer,労働者,noun,abstract,toeic,1
214,ladder,はしご,noun,abstract,toeic,1
215,landlord,家主,noun,abstract,toeic,1
216,law,法律,noun,abstract,toeic,1
217,lawsuit,訴訟,noun,abstract,toeic,1
218,lawyer,弁護士,noun,abstract,toeic,1
219,liability,法的責任,noun,abstract,toeic,1
220,librarian,図書館員,noun,abstract,toeic,1
221,library,図書館,noun,abstract,toeic,1
222,license,免許,noun,abstract,toeic,1
223,lodging,宿泊場所,noun,abstract,toeic,1
224,lottery,宝くじ,noun,abstract,toeic,1
225,luncheon,昼食会,noun,abstract,toeic,1
226,mall,ショッピングモール,noun,abstract,toeic,1
227,manager,マネージャー,noun,abstract,toeic,1
228,manufacturer,製造会社,noun,abstract,toeic,1
229,material,材料,noun,abstract,toeic,1
230,meaning,意味,noun,abstract,toeic,1
231,message,メッセージ,noun,abstract,toeic,1
232,microscope,顕微鏡,noun,abstract,toeic,1
233,millionaire,百万長者,noun,abstract,toeic,1
234,minister,大臣,noun,abstract,toeic,1
235,motorcycle,オートバイ,noun,abstract,toeic,1
236,noise,騒音,noun,abstract,toeic,1
237,notice,お知らせ,noun,abstract,toeic,1
238,operator,オペレーター,noun,abstract,toeic,1
239,opinion,意見,noun,abstract,toeic,1
240,owner,所有者,noun,abstract,toeic,1
241,package,小包,noun,abstract,toeic,1
242,part,部分,noun,abstract,toeic,1
243,passenger,乗客,noun,abstract,toeic,1
244,path,小道,noun,abstract,toeic,1
245,patron,顧客,noun,abstract,toeic,1
246,pedestrian,歩行者,noun,abstract,toeic,1
247,peer,同僚,noun,abstract,toeic,1
248,performer,出演者,noun,abstract,toeic,1
249,perjury,偽証罪,noun,abstract,toeic,1
250,personnel,職員,noun,abstract,toeic,1
251,pharmacy,薬局,noun,abstract,toeic,1
252,plaza,広場,noun,abstract,toeic,1
253,point,点,noun,abstract,toeic,1
254,position,職,noun,abstract,toeic,1
255,predecessor,前任者,noun,abstract,toeic,1
256,president,社長,noun,abstract,toeic,1
257,problem,問題,noun,abstract,toeic,1
258,product,製品,noun,abstract,toeic,1
259,progress,進歩,noun,abstract,toeic,1
260,province,州,noun,abstract,toeic,1
261,proximity,近さ,noun,abstract,toeic,1
262,public,一般の人々,noun,abstract,toeic,1
263,purpose,目的,noun,abstract,toeic,1
264,quality,品質,noun,abstract,toeic,1
265,quantity,数量,noun,abstract,toeic,1
266,quota,ノルマ,noun,abstract,toeic,1
267,receptionist,受付係,noun,abstract,toeic,1
268,reduction,削減,noun,abstract,toeic,1
269,registration,登録,noun,abstract,toeic,1
270,relationship,関係,noun,abstract,toeic,1
271,resort,行楽地,noun,abstract,toeic,1
272,rest,残り,noun,abstract,toeic,1
273,return,利益,noun,abstract,toeic,1
274,role,役割,noun,abstract,toeic,1
275,safe,金庫,noun,abstract,toeic,1
276,safety,安全性,noun,abstract,toeic,1
277,saving,貯金,noun,abstract,toeic,1
278,scandal,スキャンダル,noun,abstract,toeic,1
279,science,科学,noun,abstract,toeic,1
280,secretary,秘書,noun,abstract,toeic,1
281,servant,召使い,noun,abstract,toeic,1
282,shipping,発送,noun,abstract,toeic,1
283,sightseeing,観光,noun,abstract,toeic,1
284,situation,状況,noun,abstract,toeic,1
285,skyscraper,超高層ビル,noun,abstract,toeic,1
286,society,社会,noun,abstract,toeic,1
287,source,源,noun,abstract,toeic,1
288,stool,腰掛け,noun,abstract,toeic,1
289,success,成功,noun,abstract,toeic,1
290,supplier,納入業者,noun,abstract,toeic,1
291,support,支援,noun,abstract,toeic,1
292,surface,表面,noun,abstract,toeic,1
293,symposium,シンポジウム,noun,abstract,toeic,1
294,tariff,関税,noun,abstract,toeic,1
295,tax,税金,noun,abstract,toeic,1
296,technology,科学技術,noun,abstract,toeic,1
297,telephone,電話,noun,abstract,toeic,1
298,tenant,賃借人,noun,abstract,toeic,1
299,tour,ツアー,noun,abstract,toeic,1
300,tourist,観光客,noun,abstract,toeic,1
301,traffic,交通,noun,abstract,toeic,1
302,unemployment,失業,noun,abstract,toeic,1
303,variety,種類,noun,abstract,toeic,1
304,vessel,船,noun,abstract,toeic,1
305,veteran,退役軍人,noun,abstract,toeic,1
306,visitor,訪問者,noun,abstract,toeic,1
307,walkway,歩道,noun,abstract,toeic,1
308,weather,天気,noun,abstract,toeic,1
309,welcome,歓迎,noun,abstract,toeic,1
310,wholesale,卸売り,noun,abstract,toeic,1
311,work,仕事,noun,abstract,toeic,1
312,workshop,研修会,noun,abstract,toeic,1
313,brick,れんが,noun,object,toeic,1
314,amount,量,noun,unit,toeic,1
315,abroad,海外へ,adverb,adverb,toeic,1
316,actually,実は,adverb,adverb,toeic,1
317,almost,もう少しで,adverb,adverb,toeic,1
318,already,すでに,adverb,adverb,toeic,1
319,also,〜もまた,adverb,adverb,toeic,1
320,always,いつも,adverb,adverb,toeic,1
321,carefully,注意して,adverb,adverb,toeic,1
322,enough,十分に,adverb,adverb,toeic,1
323,especially,特に,adverb,adverb,toeic,1
324,firsthand,じかに,adverb,adverb,toeic,1
325,instead,代わりに,adverb,adverb,toeic,1
326,mostly,たいてい,adverb,adverb,toeic,1
327,often,よく,adverb,adverb,toeic,1
328,outdoors,屋外で,adverb,adverb,toeic,1
329,perhaps,もしかすると,adverb,adverb,toeic,1
330,pretty,かなり,adverb,adverb,toeic,1
331,probably,おそらく,adverb,adverb,toeic,1
332,quarterly,年に４回,adverb,adverb,toeic,1
333,quickly,すばやく,adverb,adverb,toeic,1
334,quite,かなり,adverb,adverb,toeic,1
335,rather,かなり,adverb,adverb,toeic,1
336,sometime,いつか,adverb,adverb,toeic,1
337,soon,もうすぐ,adverb,adverb,toeic,1
338,still,まだ,adverb,adverb,toeic,1
339,usually,通常,adverb,adverb,toeic,1
340,glad,うれしい,adjective,adj_emotion,toeic,1
341,worried,心配している,adjective,adj_emotion,toeic,1
342,able,〜できる,adjective,adj_quality,toeic,1
343,average,平均の,adjective,adj_quality,toeic,1
344,busy,にぎやかな,adjective,adj_quality,toeic,1
345,careful,注意深い,adjective,adj_quality,toeic,1
346,certain,一定の,adjective,adj_quality,toeic,1
347,clear,はっきりした,adjective,adj_quality,toeic,1
348,close,近い,adjective,adj_quality,toeic,1
349,common,一般的な,adjective,adj_quality,toeic,1
350,convenient,都合のよい,adjective,adj_quality,toeic,1
351,corporate,企業の,adjective,adj_quality,toeic,1
352,different,別の,adjective,adj_quality,toeic,1
353,difficult,難しい,adjective,adj_quality,toeic,1
354,easy,容易な,adjective,adj_quality,toeic,1
355,exciting,刺激的な,adjective,adj_quality,toeic,1
356,expensive,高価な,adjective,adj_quality,toeic,1
357,fast,速い,adjective,adj_quality,toeic,1
358,favorite,お気に入りの,adjective,adj_quality,toeic,1
359,final,最後の,adjective,adj_quality,toeic,1
360,fiscal,財政の,adjective,adj_quality,toeic,1
361,fixed,固定の,adjective,adj_quality,toeic,1
362,further,それ以上の,adjective,adj_quality,toeic,1
363,healthy,健康な,adjective,adj_quality,toeic,1
364,important,重要な,adjective,adj_quality,toeic,1
365,incidental,付随的な,adjective,adj_quality,toeic,1
366,interested,興味を持っている,adjective,adj_quality,toeic,1
367,internal,内部の,adjective,adj_quality,toeic,1
368,main,主要な,adjective,adj_quality,toeic,1
369,major,主要な,adjective,adj_quality,toeic,1
370,medical,医療の,adjective,adj_quality,toeic,1
371,monthly,月刊の,adjective,adj_quality,toeic,1
372,nearby,すぐ近くの,adjective,adj_quality,toeic,1
373,nominal,名目上の,adjective,adj_quality,toeic,1
374,novel,目新しい,adjective,adj_quality,toeic,1
375,official,公式の,adjective,adj_quality,toeic,1
376,overdue,支払期限を過ぎている,adjective,adj_quality,toeic,1
377,patient,辛抱強い,adjective,adj_quality,toeic,1
378,personal,個人的な,adjective,adj_quality,toeic,1
379,petty,些細な,adjective,adj_quality,toeic,1
380,possible,可能な,adjective,adj_quality,toeic,1
381,proud,誇らしい,adjective,adj_quality,toeic,1
382,ready,用意ができた,adjective,adj_quality,toeic,1
383,rear,後方の,adjective,adj_quality,toeic,1
384,registered,登録された,adjective,adj_quality,toeic,1
385,retail,小売りの,adjective,adj_quality,toeic,1
386,secondhand,中古の,adjective,adj_quality,toeic,1
387,similar,同じような,adjective,adj_quality,toeic,1
388,sure,確信している,adjective,adj_quality,toeic,1
389,surprising,驚くべき,adjective,adj_quality,toeic,1
390,upcoming,今度の,adjective,adj_quality,toeic,1
391,useful,有用な,adjective,adj_quality,toeic,1
392,warm,温かい,adjective,adj_quality,toeic,1
393,whole,全体の,adjective,adj_quality,toeic,1
394,wide,広い,adjective,adj_quality,toeic,1
395,exclusive,独占的な,adjective,adj_quantity,toeic,1
396,extra,追加の,adjective,adj_quantity,toeic,1
397,broad,広い,adjective,adj_size,toeic,1
398,national,全国的な,adjective,adj_nationality,toeic,1
399,below,〜を下回る,preposition,preposition,toeic,1
400,yet,けれども,conjunction,conjunction,toeic,1
